timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/03/29 12:40:28.466, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.75 W
2026/03/29 12:40:28.466, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.07 W
2026/03/29 12:40:28.466, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.39 W
2026/03/29 12:40:58.467, 0, 100 %, 28 %, 48431 MiB, 49140 MiB, 66, 184.92 W
2026/03/29 12:40:58.467, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.96 W
2026/03/29 12:40:58.467, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.99 W
2026/03/29 12:40:58.467, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.60 W
2026/03/29 12:41:28.469, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 65, 159.04 W
2026/03/29 12:41:28.469, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.88 W
2026/03/29 12:41:28.469, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.05 W
2026/03/29 12:41:28.469, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.54 W
2026/03/29 12:41:58.469, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 66, 175.28 W
2026/03/29 12:41:58.469, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.48 W
2026/03/29 12:41:58.470, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.61 W
2026/03/29 12:41:58.470, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.48 W
2026/03/29 12:42:28.471, 0, 100 %, 32 %, 48431 MiB, 49140 MiB, 67, 192.87 W
2026/03/29 12:42:28.471, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.00 W
2026/03/29 12:42:28.471, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.24 W
2026/03/29 12:42:28.471, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.68 W
2026/03/29 12:42:58.472, 0, 100 %, 7 %, 48431 MiB, 49140 MiB, 66, 159.39 W
2026/03/29 12:42:58.472, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.83 W
2026/03/29 12:42:58.472, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.05 W
2026/03/29 12:42:58.472, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.42 W
2026/03/29 12:43:28.473, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 66, 159.39 W
2026/03/29 12:43:28.473, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.90 W
2026/03/29 12:43:28.474, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.08 W
2026/03/29 12:43:28.474, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.39 W
2026/03/29 12:43:58.475, 0, 100 %, 19 %, 48431 MiB, 49140 MiB, 66, 220.51 W
2026/03/29 12:43:58.475, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.09 W
2026/03/29 12:43:58.475, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.85 W
2026/03/29 12:43:58.475, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.60 W
2026/03/29 12:44:28.476, 0, 100 %, 28 %, 48431 MiB, 49140 MiB, 68, 203.67 W
2026/03/29 12:44:28.476, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.31 W
2026/03/29 12:44:28.477, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.27 W
2026/03/29 12:44:28.477, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.56 W
2026/03/29 12:44:58.477, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 67, 165.83 W
2026/03/29 12:44:58.478, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.70 W
2026/03/29 12:44:58.478, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.01 W
2026/03/29 12:44:58.478, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.52 W
2026/03/29 12:45:28.479, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 66, 196.42 W
2026/03/29 12:45:28.479, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.20 W
2026/03/29 12:45:28.479, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.56 W
2026/03/29 12:45:28.479, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.61 W
2026/03/29 12:45:58.479, 0, 100 %, 28 %, 48431 MiB, 49140 MiB, 66, 246.87 W
2026/03/29 12:45:58.480, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.40 W
2026/03/29 12:45:58.480, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.88 W
2026/03/29 12:45:58.480, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.76 W
2026/03/29 12:46:28.480, 0, 100 %, 28 %, 48431 MiB, 49140 MiB, 66, 185.68 W
2026/03/29 12:46:28.481, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.19 W
2026/03/29 12:46:28.481, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.51 W
2026/03/29 12:46:28.481, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.50 W
2026/03/29 12:46:58.481, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 66, 159.31 W
2026/03/29 12:46:58.481, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.20 W
2026/03/29 12:46:58.481, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.49 W
2026/03/29 12:46:58.481, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.57 W
2026/03/29 12:47:28.482, 0, 100 %, 6 %, 48431 MiB, 49140 MiB, 66, 192.44 W
2026/03/29 12:47:28.482, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.99 W
2026/03/29 12:47:28.482, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 18.18 W
2026/03/29 12:47:28.483, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.59 W
2026/03/29 12:47:58.483, 0, 100 %, 9 %, 48431 MiB, 49140 MiB, 65, 188.73 W
2026/03/29 12:47:58.483, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.18 W
2026/03/29 12:47:58.483, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.95 W
2026/03/29 12:47:58.483, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.72 W
2026/03/29 12:48:28.483, 0, 100 %, 9 %, 48431 MiB, 49140 MiB, 68, 191.94 W
2026/03/29 12:48:28.483, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 16.93 W
2026/03/29 12:48:28.484, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.94 W
2026/03/29 12:48:28.484, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.68 W
2026/03/29 12:48:58.484, 0, 100 %, 5 %, 34797 MiB, 49140 MiB, 68, 166.19 W
2026/03/29 12:48:58.484, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 17.33 W
2026/03/29 12:48:58.484, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 32, 17.86 W
2026/03/29 12:48:58.484, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.81 W
2026/03/29 12:49:28.485, 0, 0 %, 0 %, 1527 MiB, 49140 MiB, 58, 85.48 W
2026/03/29 12:49:28.485, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.28 W
2026/03/29 12:49:28.485, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 18.16 W
2026/03/29 12:49:28.485, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.45 W
2026/03/29 12:49:58.485, 0, 0 %, 0 %, 1527 MiB, 49140 MiB, 56, 83.70 W
2026/03/29 12:49:58.486, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.95 W
2026/03/29 12:49:58.486, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.77 W
2026/03/29 12:49:58.486, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.45 W
2026/03/29 12:50:28.486, 0, 0 %, 0 %, 1527 MiB, 49140 MiB, 54, 82.82 W
2026/03/29 12:50:28.486, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.05 W
2026/03/29 12:50:28.487, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.72 W
2026/03/29 12:50:28.487, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.60 W
2026/03/29 12:50:58.487, 0, 100 %, 2 %, 28475 MiB, 49140 MiB, 63, 152.57 W
2026/03/29 12:50:58.487, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.05 W
2026/03/29 12:50:58.488, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.41 W
2026/03/29 12:50:58.488, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.67 W
2026/03/29 12:51:28.489, 0, 100 %, 3 %, 28475 MiB, 49140 MiB, 63, 159.61 W
2026/03/29 12:51:28.489, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.22 W
2026/03/29 12:51:28.489, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.82 W
2026/03/29 12:51:28.489, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.54 W
2026/03/29 12:51:58.490, 0, 99 %, 96 %, 28475 MiB, 49140 MiB, 64, 201.16 W
2026/03/29 12:51:58.490, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.83 W
2026/03/29 12:51:58.490, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.58 W
2026/03/29 12:51:58.490, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.68 W
2026/03/29 12:52:28.491, 0, 100 %, 85 %, 28475 MiB, 49140 MiB, 65, 189.26 W
2026/03/29 12:52:28.491, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.82 W
2026/03/29 12:52:28.491, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.78 W
2026/03/29 12:52:28.491, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.49 W
2026/03/29 12:52:58.492, 0, 100 %, 3 %, 28475 MiB, 49140 MiB, 64, 190.99 W
2026/03/29 12:52:58.492, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.53 W
2026/03/29 12:52:58.492, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.30 W
2026/03/29 12:52:58.492, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.58 W
2026/03/29 12:53:28.493, 0, 100 %, 3 %, 28475 MiB, 49140 MiB, 67, 154.93 W
2026/03/29 12:53:28.493, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.96 W
2026/03/29 12:53:28.493, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.84 W
2026/03/29 12:53:28.493, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.73 W
2026/03/29 12:53:58.494, 0, 100 %, 5 %, 28475 MiB, 49140 MiB, 64, 155.91 W
2026/03/29 12:53:58.494, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.90 W
2026/03/29 12:53:58.494, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.40 W
2026/03/29 12:53:58.494, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.47 W
2026/03/29 12:54:28.495, 0, 100 %, 5 %, 28475 MiB, 49140 MiB, 65, 156.32 W
2026/03/29 12:54:28.495, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.74 W
2026/03/29 12:54:28.495, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.41 W
2026/03/29 12:54:28.495, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.65 W
2026/03/29 12:54:58.496, 0, 100 %, 5 %, 28475 MiB, 49140 MiB, 65, 156.18 W
2026/03/29 12:54:58.496, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.62 W
2026/03/29 12:54:58.496, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.29 W
2026/03/29 12:54:58.496, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.66 W
2026/03/29 12:55:28.497, 0, 100 %, 5 %, 28475 MiB, 49140 MiB, 65, 153.98 W
2026/03/29 12:55:28.497, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.59 W
2026/03/29 12:55:28.497, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.38 W
2026/03/29 12:55:28.498, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.69 W
2026/03/29 12:55:58.498, 0, 100 %, 4 %, 28475 MiB, 49140 MiB, 65, 156.66 W
2026/03/29 12:55:58.498, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.81 W
2026/03/29 12:55:58.499, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.41 W
2026/03/29 12:55:58.499, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.41 W
2026/03/29 12:56:28.499, 0, 0 %, 0 %, 1262 MiB, 49140 MiB, 61, 86.65 W
2026/03/29 12:56:28.500, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.90 W
2026/03/29 12:56:28.500, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.51 W
2026/03/29 12:56:28.500, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.30 W
2026/03/29 12:56:58.500, 0, 0 %, 0 %, 1792 MiB, 49140 MiB, 57, 84.21 W
2026/03/29 12:56:58.500, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.43 W
2026/03/29 12:56:58.500, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.69 W
2026/03/29 12:56:58.501, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.23 W
2026/03/29 12:57:28.502, 0, 0 %, 0 %, 1792 MiB, 49140 MiB, 54, 82.84 W
2026/03/29 12:57:28.502, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.18 W
2026/03/29 12:57:28.502, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.87 W
2026/03/29 12:57:28.502, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.16 W
2026/03/29 12:57:58.502, 0, 0 %, 0 %, 1792 MiB, 49140 MiB, 53, 81.47 W
2026/03/29 12:57:58.502, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.49 W
2026/03/29 12:57:58.502, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.80 W
2026/03/29 12:57:58.503, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.35 W
2026/03/29 12:58:28.503, 0, 100 %, 4 %, 48534 MiB, 49140 MiB, 58, 152.20 W
2026/03/29 12:58:28.503, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.62 W
2026/03/29 12:58:28.503, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.33 W
2026/03/29 12:58:28.503, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.53 W
2026/03/29 12:58:58.504, 0, 100 %, 4 %, 48534 MiB, 49140 MiB, 62, 205.49 W
2026/03/29 12:58:58.504, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.68 W
2026/03/29 12:58:58.504, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.78 W
2026/03/29 12:58:58.504, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.49 W
2026/03/29 12:59:28.505, 0, 100 %, 35 %, 48534 MiB, 49140 MiB, 66, 221.68 W
2026/03/29 12:59:28.505, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.99 W
2026/03/29 12:59:28.505, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.48 W
2026/03/29 12:59:28.505, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.68 W
2026/03/29 12:59:58.506, 0, 100 %, 2 %, 48534 MiB, 49140 MiB, 64, 186.77 W
2026/03/29 12:59:58.507, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.97 W
2026/03/29 12:59:58.507, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.48 W
2026/03/29 12:59:58.507, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.50 W
2026/03/29 13:00:28.507, 0, 100 %, 3 %, 48534 MiB, 49140 MiB, 64, 160.69 W
2026/03/29 13:00:28.508, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.76 W
2026/03/29 13:00:28.508, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.63 W
2026/03/29 13:00:28.508, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.51 W
2026/03/29 13:00:58.509, 0, 100 %, 2 %, 48534 MiB, 49140 MiB, 65, 161.57 W
2026/03/29 13:00:58.509, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.11 W
2026/03/29 13:00:58.509, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.40 W
2026/03/29 13:00:58.509, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.48 W
2026/03/29 13:01:28.510, 0, 0 %, 0 %, 48534 MiB, 49140 MiB, 67, 200.02 W
2026/03/29 13:01:28.510, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.97 W
2026/03/29 13:01:28.510, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.66 W
2026/03/29 13:01:28.511, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.69 W
2026/03/29 13:01:58.511, 0, 100 %, 84 %, 48534 MiB, 49140 MiB, 66, 198.32 W
2026/03/29 13:01:58.511, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.79 W
2026/03/29 13:01:58.512, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.21 W
2026/03/29 13:01:58.512, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.63 W
2026/03/29 13:02:28.512, 0, 100 %, 4 %, 48534 MiB, 49140 MiB, 64, 194.50 W
2026/03/29 13:02:28.513, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.75 W
2026/03/29 13:02:28.513, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.56 W
2026/03/29 13:02:28.513, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.57 W
2026/03/29 13:02:58.514, 0, 100 %, 7 %, 48534 MiB, 49140 MiB, 64, 154.78 W
2026/03/29 13:02:58.514, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.71 W
2026/03/29 13:02:58.514, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.60 W
2026/03/29 13:02:58.514, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.51 W
2026/03/29 13:03:28.515, 0, 100 %, 4 %, 48534 MiB, 49140 MiB, 65, 155.79 W
2026/03/29 13:03:28.515, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.02 W
2026/03/29 13:03:28.516, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.91 W
2026/03/29 13:03:28.516, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.64 W
2026/03/29 13:03:58.517, 0, 100 %, 5 %, 48534 MiB, 49140 MiB, 65, 156.58 W
2026/03/29 13:03:58.517, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.69 W
2026/03/29 13:03:58.517, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.33 W
2026/03/29 13:03:58.517, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.58 W
2026/03/29 13:04:28.517, 0, 0 %, 0 %, 2058 MiB, 49140 MiB, 58, 84.94 W
2026/03/29 13:04:28.518, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.73 W
2026/03/29 13:04:28.518, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.41 W
2026/03/29 13:04:28.518, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.70 W
2026/03/29 13:04:58.519, 0, 0 %, 0 %, 2058 MiB, 49140 MiB, 55, 83.50 W
2026/03/29 13:04:58.519, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.01 W
2026/03/29 13:04:58.519, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.57 W
2026/03/29 13:04:58.519, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.70 W
2026/03/29 13:05:28.520, 0, 0 %, 0 %, 2058 MiB, 49140 MiB, 53, 82.11 W
2026/03/29 13:05:28.520, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.05 W
2026/03/29 13:05:28.520, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.39 W
2026/03/29 13:05:28.520, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.65 W
2026/03/29 13:05:58.521, 0, 0 %, 0 %, 2058 MiB, 49140 MiB, 52, 81.47 W
2026/03/29 13:05:58.522, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.92 W
2026/03/29 13:05:58.522, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.73 W
2026/03/29 13:05:58.522, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.67 W
2026/03/29 13:06:28.523, 0, 100 %, 4 %, 29006 MiB, 49140 MiB, 60, 154.42 W
2026/03/29 13:06:28.523, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.11 W
2026/03/29 13:06:28.523, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.89 W
2026/03/29 13:06:28.523, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.60 W
2026/03/29 13:06:58.524, 0, 100 %, 48 %, 48542 MiB, 49140 MiB, 65, 220.65 W
2026/03/29 13:06:58.525, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.09 W
2026/03/29 13:06:58.525, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.60 W
2026/03/29 13:06:58.525, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.80 W
2026/03/29 13:07:28.526, 0, 100 %, 2 %, 48542 MiB, 49140 MiB, 64, 190.24 W
2026/03/29 13:07:28.526, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.57 W
2026/03/29 13:07:28.526, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.35 W
2026/03/29 13:07:28.526, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.61 W
2026/03/29 13:07:58.527, 0, 100 %, 2 %, 48542 MiB, 49140 MiB, 64, 170.14 W
2026/03/29 13:07:58.527, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.67 W
2026/03/29 13:07:58.527, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 34, 17.08 W
2026/03/29 13:07:58.527, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.79 W
2026/03/29 13:08:28.528, 0, 100 %, 3 %, 48542 MiB, 49140 MiB, 65, 184.28 W
2026/03/29 13:08:28.528, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.20 W
2026/03/29 13:08:28.528, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.51 W
2026/03/29 13:08:28.528, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.71 W
2026/03/29 13:08:58.529, 0, 0 %, 0 %, 48542 MiB, 49140 MiB, 65, 200.27 W
2026/03/29 13:08:58.529, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 17.24 W
2026/03/29 13:08:58.529, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.48 W
2026/03/29 13:08:58.529, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.92 W
2026/03/29 13:09:28.530, 0, 100 %, 2 %, 48542 MiB, 49140 MiB, 67, 185.52 W
2026/03/29 13:09:28.530, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.48 W
2026/03/29 13:09:28.530, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.51 W
2026/03/29 13:09:28.530, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.89 W
2026/03/29 13:09:58.530, 0, 100 %, 7 %, 48542 MiB, 49140 MiB, 65, 164.25 W
2026/03/29 13:09:58.531, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.36 W
2026/03/29 13:09:58.531, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.37 W
2026/03/29 13:09:58.531, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.90 W
2026/03/29 13:10:28.532, 0, 100 %, 4 %, 48542 MiB, 49140 MiB, 65, 155.39 W
2026/03/29 13:10:28.532, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.91 W
2026/03/29 13:10:28.532, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.90 W
2026/03/29 13:10:28.532, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.81 W
2026/03/29 13:10:58.533, 0, 100 %, 5 %, 48542 MiB, 49140 MiB, 65, 156.27 W
2026/03/29 13:10:58.533, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.78 W
2026/03/29 13:10:58.533, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.64 W
2026/03/29 13:10:58.533, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.87 W
2026/03/29 13:11:28.534, 0, 100 %, 5 %, 48542 MiB, 49140 MiB, 65, 156.21 W
2026/03/29 13:11:28.534, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.75 W
2026/03/29 13:11:28.534, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.54 W
2026/03/29 13:11:28.535, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.82 W
2026/03/29 13:11:58.535, 0, 0 %, 0 %, 1262 MiB, 49140 MiB, 61, 86.62 W
2026/03/29 13:11:58.536, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.70 W
2026/03/29 13:11:58.536, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.61 W
2026/03/29 13:11:58.536, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 32, 20.83 W
2026/03/29 13:12:28.537, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 57, 84.57 W
2026/03/29 13:12:28.537, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.61 W
2026/03/29 13:12:28.537, 2, 0 %, 0 %, 4 MiB, 49140 MiB, 33, 17.58 W
2026/03/29 13:12:28.537, 3, 0 %, 0 %, 6 MiB, 49140 MiB, 33, 20.78 W
2026/03/29 13:12:58.538, 0, 0 %, 0 %, 2323 MiB, 49140 MiB, 55, 83.00 W
2026/03/29 13:12:58.538, 1, 0 %, 0 %, 6 MiB, 49140 MiB, 34, 16.78 W
